Economy_Label,CargoType_Label,Year,Metric_tons_in_millions_Value,Metric_tons_Footnote,Metric_tons_MissingValue
"Developed economies: Oceania","Crude oil loaded",2008,17,,
"Developed economies: Oceania","Crude oil loaded",2009,13,,
"Developed economies: Oceania","Crude oil loaded",2010,17,,
"Developed economies: Oceania","Crude oil loaded",2011,15,,
"Developed economies: Oceania","Crude oil loaded",2012,16,,
"Developed economies: Oceania","Crude oil loaded",2013,14,,
"Developed economies: Oceania","Crude oil loaded",2014,12,,
"Developed economies: Oceania","Crude oil loaded",2015,14,,
"Developed economies: Oceania","Crude oil loaded",2016,14,,
"Developed economies: Oceania","Crude oil loaded",2017,10,,
"Developed economies: Oceania","Crude oil loaded",2018,13,,
"Developed economies: Oceania","Crude oil loaded",2019,11,,
"Developed economies: Oceania","Crude oil loaded",2020,12,,
"Developed economies: Oceania","Crude oil loaded",2021,13,,
"Developed economies: Oceania","Other tanker trade loaded",2006,4,,
"Developed economies: Oceania","Other tanker trade loaded",2007,4,,
"Developed economies: Oceania","Other tanker trade loaded",2008,4,,
"Developed economies: Oceania","Other tanker trade loaded",2009,5,,
"Developed economies: Oceania","Other tanker trade loaded",2010,4,,
"Developed economies: Oceania","Other tanker trade loaded",2011,10,,
"Developed economies: Oceania","Other tanker trade loaded",2012,21,,
"Developed economies: Oceania","Other tanker trade loaded",2013,35,,
"Developed economies: Oceania","Other tanker trade loaded",2014,38,,
"Developed economies: Oceania","Other tanker trade loaded",2015,39,,
"Developed economies: Oceania","Other tanker trade loaded",2016,41,,
"Developed economies: Oceania","Other tanker trade loaded",2017,49,,
"Developed economies: Oceania","Other tanker trade loaded",2018,53,,
"Developed economies: Oceania","Other tanker trade loaded",2019,53,,
"Developed economies: Oceania","Other tanker trade loaded",2020,52,,
"Developed economies: Oceania","Other tanker trade loaded",2021,52,,
"Developed economies: Oceania","Dry cargo loaded",2006,633,,
"Developed economies: Oceania","Dry cargo loaded",2007,656,,
"Developed economies: Oceania","Dry cargo loaded",2008,719,,
"Developed economies: Oceania","Dry cargo loaded",2009,723,,
"Developed economies: Oceania","Dry cargo loaded",2010,894,,
"Developed economies: Oceania","Dry cargo loaded",2011,918,,
"Developed economies: Oceania","Dry cargo loaded",2012,965,,
"Developed economies: Oceania","Dry cargo loaded",2013,983,,
"Developed economies: Oceania","Dry cargo loaded",2014,1179,,
"Developed economies: Oceania","Dry cargo loaded",2015,1197,,
"Developed economies: Oceania","Dry cargo loaded",2016,1294,,
"Developed economies: Oceania","Dry cargo loaded",2017,1437,,
"Developed economies: Oceania","Dry cargo loaded",2018,1489,,
"Developed economies: Oceania","Dry cargo loaded",2019,1490,,
"Developed economies: Oceania","Dry cargo loaded",2020,1426,,
"Developed economies: Oceania","Dry cargo loaded",2021,1438,,
"Developed economies: Oceania","Total goods loaded",2006,647,,
"Developed economies: Oceania","Total goods loaded",2007,674,,
"Developed economies: Oceania","Total goods loaded",2008,739,,
"Developed economies: Oceania","Total goods loaded",2009,741,,
"Developed economies: Oceania","Total goods loaded",2010,915,,
"Developed economies: Oceania","Total goods loaded",2011,944,,
"Developed economies: Oceania","Total goods loaded",2012,1001,,
"Developed economies: Oceania","Total goods loaded",2013,1032,,
"Developed economies: Oceania","Total goods loaded",2014,1229,,
"Developed economies: Oceania","Total goods loaded",2015,1250,,
"Developed economies: Oceania","Total goods loaded",2016,1348,,
"Developed economies: Oceania","Total goods loaded",2017,1496,,
"Developed economies: Oceania","Total goods loaded",2018,1554,,
"Developed economies: Oceania","Total goods loaded",2019,1554,,
"Developed economies: Oceania","Total goods loaded",2020,1490,,
"Developed economies: Oceania","Total goods loaded",2021,1502,,
"Developed economies: Oceania","Crude oil discharged",2006,26,,
"Developed economies: Oceania","Crude oil discharged",2007,27,,
"Developed economies: Oceania","Crude oil discharged",2008,27,,
"Developed economies: Oceania","Crude oil discharged",2009,21,,
"Developed economies: Oceania","Crude oil discharged",2010,25,,
"Developed economies: Oceania","Crude oil discharged",2011,28,,
"Developed economies: Oceania","Crude oil discharged",2012,32,,
"Developed economies: Oceania","Crude oil discharged",2013,27,,
"Developed economies: Oceania","Crude oil discharged",2014,27,,
"Developed economies: Oceania","Crude oil discharged",2015,28,,
"Developed economies: Oceania","Crude oil discharged",2016,25,,
"Developed economies: Oceania","Crude oil discharged",2017,27,,
"Developed economies: Oceania","Crude oil discharged",2018,29,,
"Developed economies: Oceania","Crude oil discharged",2019,23,,
"Developed economies: Oceania","Crude oil discharged",2020,16,,
"Developed economies: Oceania","Crude oil discharged",2021,13,,
"Developed economies: Oceania","Other tanker trade discharged",2006,13,,
"Developed economies: Oceania","Other tanker trade discharged",2007,17,,
"Developed economies: Oceania","Other tanker trade discharged",2008,19,,
"Developed economies: Oceania","Other tanker trade discharged",2009,14,,
"Developed economies: Oceania","Other tanker trade discharged",2010,19,,
"Developed economies: Oceania","Other tanker trade discharged",2011,17,,
"Developed economies: Oceania","Other tanker trade discharged",2012,19,,
"Developed economies: Oceania","Other tanker trade discharged",2013,24,,
"Developed economies: Oceania","Other tanker trade discharged",2014,19,,
"Developed economies: Oceania","Other tanker trade discharged",2015,20,,
"Developed economies: Oceania","Other tanker trade discharged",2016,16,,
"Developed economies: Oceania","Other tanker trade discharged",2017,18,,
"Developed economies: Oceania","Other tanker trade discharged",2018,22,,
"Developed economies: Oceania","Other tanker trade discharged",2019,19,,
"Developed economies: Oceania","Other tanker trade discharged",2020,14,,
"Developed economies: Oceania","Other tanker trade discharged",2021,20,,
"Developed economies: Oceania","Dry cargo discharged",2006,50,,
"Developed economies: Oceania","Dry cargo discharged",2007,52,,
"Developed economies: Oceania","Dry cargo discharged",2008,57,,
"Developed economies: Oceania","Dry cargo discharged",2009,61,,
"Developed economies: Oceania","Dry cargo discharged",2010,61,,
"Developed economies: Oceania","Dry cargo discharged",2011,69,,
"Developed economies: Oceania","Dry cargo discharged",2012,74,,
"Developed economies: Oceania","Dry cargo discharged",2013,83,,
"Developed economies: Oceania","Dry cargo discharged",2014,97,,
"Developed economies: Oceania","Dry cargo discharged",2015,100,,
"Developed economies: Oceania","Dry cargo discharged",2016,105,,
"Developed economies: Oceania","Dry cargo discharged",2017,88,,
"Developed economies: Oceania","Dry cargo discharged",2018,94,,
"Developed economies: Oceania","Dry cargo discharged",2019,91,,
"Developed economies: Oceania","Dry cargo discharged",2020,85,,
"Developed economies: Oceania","Dry cargo discharged",2021,97,,
"Developed economies: Oceania","Total goods discharged",2006,90,,
"Developed economies: Oceania","Total goods discharged",2007,96,,
"Developed economies: Oceania","Total goods discharged",2008,103,,
"Developed economies: Oceania","Total goods discharged",2009,96,,
"Developed economies: Oceania","Total goods discharged",2010,104,,
"Developed economies: Oceania","Total goods discharged",2011,114,,
"Developed economies: Oceania","Total goods discharged",2012,124,,
"Developed economies: Oceania","Total goods discharged",2013,133,,
"Developed economies: Oceania","Total goods discharged",2014,143,,
"Developed economies: Oceania","Total goods discharged",2015,148,,
"Developed economies: Oceania","Total goods discharged",2016,146,,
"Developed economies: Oceania","Total goods discharged",2017,133,,
"Developed economies: Oceania","Total goods discharged",2018,145,,
"Developed economies: Oceania","Total goods discharged",2019,132,,
"Developed economies: Oceania","Total goods discharged",2020,115,,
"Developed economies: Oceania","Total goods discharged",2021,130,,
"Developed economies: Europe","Crude oil loaded",2006,220,,
"Developed economies: Europe","Crude oil loaded",2007,217,,
"Developed economies: Europe","Crude oil loaded",2008,224,,
"Developed economies: Europe","Crude oil loaded",2009,218,,
"Developed economies: Europe","Crude oil loaded",2010,232,,
"Developed economies: Europe","Crude oil loaded",2011,210,,
"Developed economies: Europe","Crude oil loaded",2012,214,,
"Developed economies: Europe","Crude oil loaded",2013,211,,
"Developed economies: Europe","Crude oil loaded",2014,219,,
"Developed economies: Europe","Crude oil loaded",2015,229,,
"Developed economies: Europe","Crude oil loaded",2016,253,,
"Developed economies: Europe","Crude oil loaded",2017,276,,
"Developed economies: Europe","Crude oil loaded",2018,274,,
"Developed economies: Europe","Crude oil loaded",2019,247,,
"Developed economies: Europe","Crude oil loaded",2020,221,,
"Developed economies: Europe","Crude oil loaded",2021,222,,
"Developed economies: Europe","Other tanker trade loaded",2006,275,,
"Developed economies: Europe","Other tanker trade loaded",2007,291,,
"Developed economies: Europe","Other tanker trade loaded",2008,295,,
"Developed economies: Europe","Other tanker trade loaded",2009,278,,
"Developed economies: Europe","Other tanker trade loaded",2010,306,,
"Developed economies: Europe","Other tanker trade loaded",2011,312,,
"Developed economies: Europe","Other tanker trade loaded",2012,327,,
"Developed economies: Europe","Other tanker trade loaded",2013,318,,
"Developed economies: Europe","Other tanker trade loaded",2014,308,,
"Developed economies: Europe","Other tanker trade loaded",2015,311,,
"Developed economies: Europe","Other tanker trade loaded",2016,301,,
"Developed economies: Europe","Other tanker trade loaded",2017,314,,
"Developed economies: Europe","Other tanker trade loaded",2018,304,,
"Developed economies: Europe","Other tanker trade loaded",2019,274,,
"Developed economies: Europe","Other tanker trade loaded",2020,252,,
"Developed economies: Europe","Other tanker trade loaded",2021,251,,
"Developed economies: Europe","Dry cargo loaded",2006,1002,,
"Developed economies: Europe","Dry cargo loaded",2007,1005,,
"Developed economies: Europe","Dry cargo loaded",2008,994,,
"Developed economies: Europe","Dry cargo loaded",2009,957,,
"Developed economies: Europe","Dry cargo loaded",2010,1026,,
"Developed economies: Europe","Dry cargo loaded",2011,1051,,
"Developed economies: Europe","Dry cargo loaded",2012,1121,,
"Developed economies: Europe","Dry cargo loaded",2013,1142,,
"Developed economies: Europe","Dry cargo loaded",2014,1146,,
"Developed economies: Europe","Dry cargo loaded",2015,1167,,
"Developed economies: Europe","Dry cargo loaded",2016,1136,,
"Developed economies: Europe","Dry cargo loaded",2017,1158,,
"Developed economies: Europe","Dry cargo loaded",2018,1175,,
"Developed economies: Europe","Dry cargo loaded",2019,1079,,
"Developed economies: Europe","Dry cargo loaded",2020,1059,,
"Developed economies: Europe","Dry cargo loaded",2021,1094,,
"Developed economies: Europe","Total goods loaded",2006,1497,,
"Developed economies: Europe","Total goods loaded",2007,1513,,
"Developed economies: Europe","Total goods loaded",2008,1513,,
"Developed economies: Europe","Total goods loaded",2009,1453,,
"Developed economies: Europe","Total goods loaded",2010,1563,,
"Developed economies: Europe","Total goods loaded",2011,1573,,
"Developed economies: Europe","Total goods loaded",2012,1663,,
"Developed economies: Europe","Total goods loaded",2013,1670,,
"Developed economies: Europe","Total goods loaded",2014,1673,,
"Developed economies: Europe","Total goods loaded",2015,1708,,
"Developed economies: Europe","Total goods loaded",2016,1690,,
"Developed economies: Europe","Total goods loaded",2017,1748,,
"Developed economies: Europe","Total goods loaded",2018,1752,,
"Developed economies: Europe","Total goods loaded",2019,1600,,
"Developed economies: Europe","Total goods loaded",2020,1533,,
"Developed economies: Europe","Total goods loaded",2021,1568,,
"Developed economies: Europe","Crude oil discharged",2006,541,,
"Developed economies: Europe","Crude oil discharged",2007,499,,
"Developed economies: Europe","Crude oil discharged",2008,494,,
"Developed economies: Europe","Crude oil discharged",2009,471,,
"Developed economies: Europe","Crude oil discharged",2010,482,,
"Developed economies: Europe","Crude oil discharged",2011,462,,
"Developed economies: Europe","Crude oil discharged",2012,472,,
"Developed economies: Europe","Crude oil discharged",2013,436,,
"Developed economies: Europe","Crude oil discharged",2014,435,,
"Developed economies: Europe","Crude oil discharged",2015,488,,
"Developed economies: Europe","Crude oil discharged",2016,475,,
"Developed economies: Europe","Crude oil discharged",2017,501,,
"Developed economies: Europe","Crude oil discharged",2018,483,,
"Developed economies: Europe","Crude oil discharged",2019,468,,
"Developed economies: Europe","Crude oil discharged",2020,383,,
"Developed economies: Europe","Crude oil discharged",2021,399,,
"Developed economies: Europe","Other tanker trade discharged",2006,285,,
"Developed economies: Europe","Other tanker trade discharged",2007,265,,
"Developed economies: Europe","Other tanker trade discharged",2008,276,,
"Developed economies: Europe","Other tanker trade discharged",2009,286,,
"Developed economies: Europe","Other tanker trade discharged",2010,284,,
"Developed economies: Europe","Other tanker trade discharged",2011,340,,
"Developed economies: Europe","Other tanker trade discharged",2012,327,,
"Developed economies: Europe","Other tanker trade discharged",2013,335,,
"Developed economies: Europe","Other tanker trade discharged",2014,310,,
"Developed economies: Europe","Other tanker trade discharged",2015,320,,
"Developed economies: Europe","Other tanker trade discharged",2016,299,,
"Developed economies: Europe","Other tanker trade discharged",2017,315,,
"Developed economies: Europe","Other tanker trade discharged",2018,299,,
"Developed economies: Europe","Other tanker trade discharged",2019,257,,
"Developed economies: Europe","Other tanker trade discharged",2020,201,,
"Developed economies: Europe","Other tanker trade discharged",2021,212,,
"Developed economies: Europe","Dry cargo discharged",2006,1305,,
"Developed economies: Europe","Dry cargo discharged",2007,1218,,
"Developed economies: Europe","Dry cargo discharged",2008,1289,,
"Developed economies: Europe","Dry cargo discharged",2009,1016,,
"Developed economies: Europe","Dry cargo discharged",2010,1106,,
"Developed economies: Europe","Dry cargo discharged",2011,1156,,
"Developed economies: Europe","Dry cargo discharged",2012,1176,,
"Developed economies: Europe","Dry cargo discharged",2013,1160,,
"Developed economies: Europe","Dry cargo discharged",2014,1209,,
"Developed economies: Europe","Dry cargo discharged",2015,1213,,
"Developed economies: Europe","Dry cargo discharged",2016,1300,,
"Developed economies: Europe","Dry cargo discharged",2017,1287,,
"Developed economies: Europe","Dry cargo discharged",2018,1320,,
"Developed economies: Europe","Dry cargo discharged",2019,1228,,
"Developed economies: Europe","Dry cargo discharged",2020,1052,,
"Developed economies: Europe","Dry cargo discharged",2021,1112,,
"Developed economies: Europe","Total goods discharged",2006,2131,,
"Developed economies: Europe","Total goods discharged",2007,1982,,
"Developed economies: Europe","Total goods discharged",2008,2059,,
"Developed economies: Europe","Total goods discharged",2009,1773,,
"Developed economies: Europe","Total goods discharged",2010,1872,,
"Developed economies: Europe","Total goods discharged",2011,1958,,
"Developed economies: Europe","Total goods discharged",2012,1975,,
"Developed economies: Europe","Total goods discharged",2013,1931,,
"Developed economies: Europe","Total goods discharged",2014,1954,,
"Developed economies: Europe","Total goods discharged",2015,2021,,
"Developed economies: Europe","Total goods discharged",2016,2073,,
"Developed economies: Europe","Total goods discharged",2017,2103,,
"Developed economies: Europe","Total goods discharged",2018,2102,,
"Developed economies: Europe","Total goods discharged",2019,1954,,
"Developed economies: Europe","Total goods discharged",2020,1635,,
"Developed economies: Europe","Total goods discharged",2021,1722,,
